person_id,night_index,age,chronotype_code,bedtime_hour,screen_minutes_before_bed,caffeine_mg,exercise_minutes,stress_level,ambient_noise_db,room_temp_c,resting_hr,steps,snooze_count,alarm_response_ms,sleep_consistency,sleep_debt_hours,sleep_duration,wakeup_consistency,wake_success
304,21,66,0,21.21,30,77,0,40.2,32.1,19.9,49,6149,1,4732,69.8,0.5,6.98,53.4,1
304,22,66,0,21.94,37,142,53,42.4,38.2,21.4,57,13233,0,4875,68.7,0.53,7.14,53.4,0
304,23,66,0,21.71,33,124,0,38.6,33.8,20.7,57,8115,0,5559,68.7,0.58,7.52,53.4,1
304,24,66,0,22.33,9,109,82,37.1,34.9,21.1,56,8787,0,4930,80.6,0.57,7.13,52.8,1
304,27,66,0,22.52,20,128,4,60.1,29.9,20.0,57,8248,0,5336,79.4,0.64,7.92,48.4,0
304,28,66,0,20.88,8,127,0,19.9,32.3,20.9,54,6421,0,5181,76.6,0.57,7.35,47.8,1
304,29,66,0,21.05,37,110,70,23.0,35.3,20.4,57,7169,0,5032,74.0,0.63,7.88,46.4,1
304,30,66,0,22.09,35,116,27,54.4,28.5,20.5,55,11392,0,5274,73.9,0.58,6.7,45.8,1
304,31,66,0,21.15,18,146,42,33.9,34.4,21.7,57,8274,0,5712,73.9,0.65,7.97,45.1,1
304,34,66,0,22.22,35,123,119,36.4,32.7,21.8,56,13623,0,5573,73.2,0.59,6.8,78.8,1
304,35,66,0,20.0,28,106,81,38.2,36.6,21.3,57,6821,0,5705,73.0,0.67,7.28,78.2,1
304,36,66,0,21.74,8,161,76,34.3,31.3,21.5,56,7261,0,5724,0.0,0.64,7.89,78.2,1
304,37,66,0,21.74,14,64,0,53.1,29.8,21.0,55,9345,0,5342,0.0,0.59,7.16,77.7,1
304,38,66,0,21.69,17,129,0,40.2,29.6,20.7,58,8923,1,5370,0.0,0.62,6.78,77.5,0
305,14,30,0,21.88,29,74,120,32.0,32.2,21.2,61,8187,0,6634,78.6,0.43,7.96,73.8,0
305,15,30,0,21.85,28,48,70,20.6,34.1,21.8,61,9905,0,6505,78.1,0.39,7.12,72.9,1
305,16,30,0,21.74,0,73,51,13.7,34.7,21.4,58,6667,0,6759,78.1,0.38,7.93,72.9,1
305,17,30,0,22.4,18,10,99,39.6,27.7,22.3,57,10313,0,6926,78.3,0.34,6.75,73.5,0
305,18,30,0,22.41,13,55,0,20.5,34.3,22.5,58,8545,0,7566,78.1,0.35,7.39,74.1,1
305,19,30,0,21.99,24,9,0,14.1,31.4,21.2,60,5454,0,7488,77.3,0.37,7.36,63.9,1
305,20,30,0,21.43,0,53,120,38.7,32.9,20.8,57,7574,0,7513,77.6,0.34,7.65,63.8,0
305,21,30,0,22.21,30,67,29,53.4,32.2,22.5,60,7626,0,7287,77.5,0.31,7.14,63.8,1
305,22,30,0,21.44,36,72,0,27.8,33.1,23.1,62,6157,0,6741,78.5,0.36,6.75,63.8,1
305,23,30,0,21.12,1,78,6,27.3,33.8,21.0,61,5119,0,6746,77.9,0.37,7.31,63.7,1
305,24,30,0,22.03,1,54,0,35.6,33.2,22.3,60,7850,0,6869,80.0,0.37,7.5,63.8,1
305,26,30,0,21.88,29,96,0,11.5,32.0,22.7,60,5841,0,6980,80.6,0.33,7.63,73.5,0
305,27,30,0,21.91,0,41,23,20.5,35.1,22.0,63,7094,0,7799,80.5,0.3,7.31,56.2,1
305,28,30,0,21.23,29,63,0,32.9,31.6,22.7,61,5288,0,7801,81.2,0.29,7.12,56.0,0
305,29,30,0,21.31,0,73,0,22.9,32.7,22.6,59,8219,0,7826,79.2,0.35,7.73,56.0,1
305,30,30,0,21.6,0,38,70,37.4,36.4,22.2,61,9088,0,7601,78.8,0.3,7.12,56.2,1
305,31,30,0,21.57,5,25,0,28.6,35.6,22.6,60,7637,0,8161,78.6,0.36,7.37,56.2,1
305,32,30,0,22.42,19,41,7,34.1,37.6,22.2,62,11974,0,7599,79.0,0.32,7.54,56.2,1
305,34,30,0,21.45,6,55,0,18.9,38.9,22.5,59,12987,0,7529,78.8,0.33,7.07,55.0,0
305,35,30,0,22.26,16,61,0,35.9,31.6,22.2,60,4510,0,8016,78.2,0.37,7.62,55.0,1
305,36,30,0,21.61,27,44,0,24.7,30.8,21.7,60,4917,0,8081,76.9,0.33,7.04,54.4,1
305,37,30,0,22.57,47,85,26,31.2,33.3,22.3,63,6000,0,7713,78.1,0.31,7.41,54.3,1
305,38,30,0,21.79,0,97,0,25.7,33.9,22.3,61,4858,0,7980,77.4,0.31,7.51,54.3,1
306,14,34,0,23.23,23,46,32,43.1,44.6,23.5,63,7073,1,4650,76.2,0.39,7.16,71.3,0
306,15,34,0,22.12,5,56,72,42.0,43.4,22.5,66,7390,1,4189,73.0,0.4,7.78,72.0,0
306,16,34,0,21.28,20,69,0,50.9,42.6,24.1,67,5670,1,4281,73.1,0.36,7.47,72.0,1
306,17,34,0,22.7,17,55,102,56.1,39.4,23.1,63,9029,1,4136,72.1,0.39,7.93,72.2,1
306,20,34,0,21.16,17,24,27,32.3,47.2,22.3,61,5951,1,4821,64.5,0.38,6.97,87.6,1
306,21,34,0,22.19,33,35,120,60.7,45.4,23.1,63,8852,1,5030,64.8,0.41,7.54,88.5,1
306,22,34,0,20.95,0,24,60,31.6,45.3,23.6,63,6828,1,6656,65.0,0.43,7.95,88.5,1
306,23,34,0,22.67,24,52,0,40.5,49.6,22.9,65,6203,1,7118,62.7,0.41,7.15,88.8,1
306,24,34,0,22.38,0,48,29,41.7,46.4,24.1,63,5202,1,6947,62.7,0.41,7.86,88.8,1
306,27,34,0,21.7,18,51,20,32.7,39.5,22.6,65,6063,1,8283,60.3,0.44,8.67,79.0,1
306,28,34,0,22.28,22,32,14,30.6,39.5,22.7,61,7344,1,8416,60.4,0.35,7.39,79.0,0
306,29,34,0,22.0,11,20,20,44.3,43.3,23.1,63,7660,1,8416,61.5,0.34,7.93,79.1,1
306,30,34,0,21.45,21,15,66,29.5,41.9,23.0,58,11930,1,8233,61.5,0.33,7.97,79.1,0
306,31,34,0,20.65,3,0,51,37.6,43.2,22.5,65,5828,0,8254,63.2,0.29,7.71,79.1,1
306,34,34,0,22.17,25,0,21,50.7,46.5,23.4,64,5806,0,8630,57.3,0.29,8.48,57.2,1
306,35,34,0,21.75,26,28,17,47.3,47.6,22.6,62,10698,0,8386,61.2,0.19,7.95,56.9,1
306,36,34,0,21.88,20,26,51,46.2,46.1,22.5,63,5541,0,7131,61.0,0.16,8.01,56.5,1
306,37,34,0,21.73,15,0,73,57.3,43.0,22.9,61,8102,0,7686,64.3,0.15,7.28,56.5,1
306,38,34,0,21.75,28,51,54,33.2,43.7,23.5,64,4679,0,8255,62.9,0.14,7.21,56.2,1
307,14,51,0,21.84,28,145,15,52.0,29.0,19.3,59,6696,0,4485,80.9,0.19,8.25,77.8,1
307,15,51,0,21.5,29,125,0,51.6,32.3,19.3,59,8077,0,4258,82.3,0.16,7.53,78.0,1
307,16,51,0,21.59,7,139,6,37.2,34.7,18.3,55,7170,0,4064,81.3,0.19,7.95,78.0,1
307,17,51,0,21.84,26,132,86,46.2,27.8,19.6,54,11562,0,4308,80.9,0.27,8.43,78.1,1
307,19,51,0,22.38,29,78,22,23.6,32.4,18.6,54,5338,0,4110,80.6,0.24,8.3,78.4,1
307,20,51,0,21.44,6,120,78,53.5,26.5,18.2,57,11227,0,4097,79.7,0.22,7.39,82.9,1
307,21,51,0,22.44,34,122,104,43.9,29.3,19.3,57,12099,0,4327,78.3,0.24,8.03,83.4,1
307,22,51,0,21.73,40,128,46,32.0,27.5,17.7,55,12675,0,4290,77.3,0.23,7.73,83.4,1
307,23,51,0,21.8,34,160,41,39.3,40.9,19.4,56,7896,0,4266,76.8,0.26,7.52,83.9,1
307,24,51,0,22.13,27,161,27,52.0,32.1,19.0,56,8798,0,4218,77.5,0.29,8.0,83.4,1
307,27,51,0,21.19,33,155,32,31.5,25.5,18.3,53,6644,0,4621,75.5,0.24,8.14,92.0,1
307,28,51,0,20.78,31,96,0,13.1,29.3,19.8,55,7781,0,4972,73.9,0.23,7.55,92.0,1
307,29,51,0,21.83,22,143,16,38.1,27.3,19.1,54,8021,0,5238,68.7,0.28,7.67,92.2,1
307,30,51,0,21.73,19,111,76,40.8,31.0,19.4,56,5781,1,5308,69.5,0.28,8.28,92.2,1
307,31,51,0,21.71,28,89,44,40.1,28.4,17.8,53,6873,1,5707,69.7,0.25,8.14,92.2,0
307,34,51,0,21.62,4,113,0,35.7,35.1,18.6,57,4934,1,5641,70.0,0.29,8.6,83.9,0
307,35,51,0,21.8,31,133,9,44.0,34.2,18.9,54,6801,1,5003,71.6,0.2,7.74,83.8,1
307,36,51,0,21.93,20,122,40,62.2,33.9,17.5,56,7597,1,5020,72.5,0.22,7.59,83.3,1
307,37,51,0,21.87,48,147,120,39.5,29.8,17.6,56,10454,1,5660,72.7,0.23,8.23,83.3,0
307,38,51,0,21.97,25,116,0,39.6,31.4,18.5,58,6177,0,5673,73.0,0.18,7.66,83.3,1
308,14,32,0,23.46,37,62,0,64.3,31.2,22.0,59,7653,1,5632,71.5,0.06,7.26,70.7,1
308,15,32,0,24.01,30,41,0,64.5,33.7,23.6,60,8738,1,5981,72.8,0.05,6.68,71.5,0
308,16,32,0,21.88,65,89,0,63.8,38.5,22.7,60,4818,1,5871,70.4,0.13,8.23,71.8,1
308,17,32,0,22.85,38,49,0,69.8,35.6,23.1,57,8794,1,5899,69.8,0.07,7.78,72.2,1
308,20,32,0,21.98,9,18,0,63.4,32.0,22.8,62,5857,1,5843,70.1,0.14,7.87,94.5,1
308,21,32,0,22.77,34,42,0,65.3,31.1,22.4,56,4713,1,5804,69.1,0.08,8.02,94.5,1
308,22,32,0,21.82,20,20,0,60.2,35.0,22.3,59,9533,0,5652,68.9,0.04,7.41,94.5,1
308,23,32,0,24.14,25,47,88,68.4,30.3,22.1,61,10758,0,5393,66.8,0.1,6.82,94.4,1
308,24,32,0,23.13,46,79,31,86.8,34.0,21.5,61,8061,0,5592,64.3,0.17,7.64,94.3,1
308,27,32,0,22.74,58,28,23,82.5,38.7,22.2,60,6609,0,6047,66.1,0.21,7.54,88.8,1
308,28,32,0,22.18,32,77,64,56.9,34.2,21.8,58,5318,0,6087,68.7,0.25,8.21,88.8,1
308,29,32,0,20.76,15,22,89,69.0,39.0,22.3,56,7762,0,6410,68.9,0.18,8.32,86.8,1
308,30,32,0,21.21,29,27,0,66.4,36.4,22.5,57,7274,0,5967,64.0,0.06,7.77,87.4,1
308,31,32,0,22.02,63,33,39,64.4,39.0,22.5,59,6657,0,5580,60.4,0.09,7.33,86.8,1
308,34,32,0,20.81,13,12,11,60.0,34.4,22.5,59,6383,0,5255,62.7,0.09,8.07,72.4,1
308,35,32,0,23.2,36,0,0,62.8,33.6,22.4,55,6616,0,5000,58.3,0.08,7.6,72.4,1
308,36,32,0,22.0,28,58,70,69.6,31.5,22.1,58,10134,0,5327,57.7,0.11,7.99,73.3,1
308,37,32,0,22.62,52,17,0,60.7,39.0,21.5,59,5220,0,5495,58.8,0.06,7.77,72.7,1
308,38,32,0,21.46,31,19,0,81.9,33.5,22.7,59,7083,0,5340,62.5,-0.0,8.21,73.3,0
309,14,24,2,24.08,51,47,52,29.5,25.9,19.7,57,9390,0,4538,56.1,0.15,7.62,81.0,1
309,15,24,2,23.69,54,3,0,35.1,27.9,19.6,56,5125,0,4420,62.5,0.17,8.18,80.2,1
309,16,24,2,24.45,51,19,37,17.2,36.1,20.3,58,5302,0,4427,62.6,0.18,7.37,79.4,1
309,17,24,2,24.56,47,55,33,40.5,35.0,18.9,55,8815,0,4855,62.9,0.17,7.1,78.7,1
309,19,24,2,23.73,56,0,0,30.0,35.6,18.7,55,4084,0,4791,64.3,0.18,8.08,72.6,1
309,20,24,2,23.4,57,0,0,35.5,30.0,19.6,56,4351,0,4825,73.8,0.17,8.01,78.0,0
309,21,24,2,23.87,37,15,0,42.5,29.1,19.2,54,5755,1,4554,73.2,0.12,7.8,77.5,1
309,22,24,2,22.91,34,0,120,20.2,33.4,19.9,54,7353,1,4794,74.6,0.14,8.13,77.5,0
309,23,24,2,23.07,54,0,16,41.3,29.2,18.8,55,7780,1,5322,77.0,0.09,7.43,77.5,1
309,24,24,2,23.65,31,40,0,40.5,31.1,18.2,56,4835,1,5815,74.5,0.04,7.95,77.5,1
309,27,24,2,24.01,26,66,0,41.5,33.5,18.8,54,6800,0,6155,74.8,0.03,7.78,55.6,1
309,28,24,2,22.08,41,58,38,45.2,34.1,20.1,57,6625,0,6198,74.8,0.01,7.81,55.7,1
309,29,24,2,23.54,47,36,0,19.8,32.9,19.5,55,6672,0,6527,65.6,0.0,8.05,55.6,1
309,30,24,2,23.27,51,8,0,25.6,32.8,20.1,56,3999,0,6425,65.6,0.01,8.1,56.2,1
309,31,24,2,23.91,31,0,115,31.4,30.8,19.5,55,12234,0,6260,66.0,-0.04,8.07,56.8,1
309,34,24,2,22.44,32,23,88,33.5,34.4,19.1,56,10318,0,5821,50.9,-0.12,9.07,67.2,1
309,35,24,2,24.2,31,16,0,32.8,31.7,20.9,50,4464,0,6494,50.0,-0.2,7.54,67.9,1
309,36,24,2,25.06,32,31,13,31.2,32.3,19.7,53,3968,0,6450,49.9,-0.18,6.7,67.9,0
309,37,24,2,24.95,49,33,0,23.7,26.9,20.3,58,4087,0,6272,50.8,-0.08,6.78,67.2,1
309,38,24,2,24.21,43,53,17,23.4,24.7,18.7,61,7132,0,5903,53.1,-0.03,7.61,67.8,0
310,14,30,2,23.49,81,131,29,65.1,35.8,22.3,61,9065,1,11168,62.1,0.85,7.3,62.5,0
310,15,30,2,24.31,52,98,47,76.8,39.2,22.8,61,8336,1,11032,61.6,0.83,6.56,64.0,0
310,16,30,2,23.61,82,114,24,58.2,31.6,23.3,59,9391,1,11786,63.1,0.89,6.86,63.7,1
310,17,30,2,24.84,57,101,78,78.1,35.4,23.0,62,7284,1,11875,62.6,0.91,6.04,62.1,0
310,20,30,2,23.81,22,81,83,56.1,38.7,22.8,56,6793,1,11346,68.2,0.96,7.23,65.7,1
310,21,30,2,23.89,29,86,0,69.6,40.5,23.1,59,7509,1,11306,69.6,0.95,6.81,65.7,1
310,22,30,2,24.47,71,97,0,58.4,38.0,23.2,64,11313,1,11623,69.1,0.95,6.25,65.7,0
310,23,30,2,23.8,32,137,86,62.7,36.0,22.2,60,7016,1,11126,69.1,0.93,7.26,65.7,0
310,24,30,2,24.32,49,98,88,48.7,39.9,22.6,62,7686,1,10737,68.8,0.87,6.6,69.0,0
310,26,30,2,25.62,67,112,93,42.3,34.5,22.7,59,9330,1,9687,70.4,0.86,6.62,53.8,0
310,27,30,2,24.64,82,106,0,79.9,39.7,23.3,61,3844,2,11250,67.3,0.94,6.02,54.3,1
310,28,30,2,24.06,49,123,0,72.5,35.6,22.4,61,5430,2,11366,67.2,0.97,6.63,53.4,0
310,29,30,2,24.37,40,130,0,68.4,38.6,22.9,65,7257,2,12206,68.0,1.02,6.29,53.0,0
310,30,30,2,24.99,52,121,68,65.1,35.2,22.6,62,6675,2,12357,67.9,1.04,5.97,51.9,0
310,31,30,2,23.28,44,100,30,64.1,29.4,22.8,64,7882,2,13242,69.9,1.1,7.61,51.8,0
310,33,30,2,24.02,46,33,0,53.3,38.1,22.4,55,4377,2,12920,63.6,0.97,7.51,54.4,1
310,34,30,2,24.73,50,52,70,55.5,32.7,22.5,57,6216,2,13447,63.8,0.99,6.36,52.2,0
310,35,30,2,24.36,53,66,0,67.0,34.1,24.2,62,5346,2,13490,64.4,1.05,6.26,53.8,1
310,36,30,2,24.18,53,122,35,61.0,35.5,22.1,60,7812,2,13162,64.9,1.09,6.64,53.8,0
310,37,30,2,25.05,46,98,0,66.8,39.4,23.2,62,6953,2,12754,64.7,1.06,5.61,53.9,0
310,38,30,2,24.08,55,97,92,68.0,38.3,21.8,65,10616,2,11929,65.4,1.18,6.88,52.9,0
311,14,30,1,23.19,37,111,27,26.8,36.8,18.6,69,6380,1,8256,66.9,1.03,7.03,56.1,0
311,15,30,1,23.58,61,158,48,35.5,31.5,18.9,68,14180,1,8372,68.4,1.06,6.48,54.4,1
311,16,30,1,23.27,40,163,51,26.0,38.9,18.5,72,4895,1,8391,68.4,1.09,7.03,55.7,1
311,17,30,1,23.29,37,162,52,38.7,43.7,19.0,70,7365,1,9372,68.6,1.09,6.89,55.7,1
311,20,30,1,23.48,39,99,35,34.1,36.9,19.1,66,9208,1,9502,65.6,1.1,6.86,72.2,1
311,21,30,1,22.71,40,147,120,41.7,37.5,18.9,70,8929,1,9377,66.0,1.13,7.63,71.5,0
311,22,30,1,22.89,29,140,0,35.3,32.8,19.7,67,4743,1,9889,65.8,1.13,7.33,72.7,0
311,23,30,1,22.79,68,165,30,39.7,33.2,19.1,70,10163,1,9861,66.4,1.21,7.44,72.7,1
311,24,30,1,22.65,32,135,87,21.8,39.2,20.6,66,10416,1,9215,69.5,1.15,7.9,72.7,0
311,26,30,1,23.67,53,127,33,36.7,34.4,18.5,62,8964,1,8969,69.4,1.11,7.82,75.4,1
311,27,30,1,23.51,29,80,0,25.5,38.3,19.3,65,9905,1,8646,70.5,1.15,6.89,67.8,1
311,28,30,1,22.81,29,139,27,24.2,38.4,19.3,63,10021,1,9029,71.1,1.17,7.64,67.8,0
311,29,30,1,22.4,53,146,70,26.5,33.9,18.9,65,6248,1,9437,70.9,1.12,8.06,67.8,1
311,30,30,1,23.47,60,126,88,30.2,29.0,20.6,68,7054,1,9179,70.0,1.01,6.91,67.2,0
311,31,30,1,23.63,31,141,67,31.1,28.3,20.1,67,9301,1,8590,70.1,1.02,6.93,66.4,1
311,32,30,1,23.98,59,77,69,24.9,28.6,19.0,68,8315,1,8263,70.4,1.02,7.51,66.7,1
311,34,30,1,22.38,35,113,95,31.0,36.8,19.3,65,9556,1,8444,75.8,1.05,8.24,63.0,1
311,35,30,1,23.25,32,113,38,27.4,40.6,20.1,66,9036,1,8228,75.0,0.95,7.04,63.0,1
311,36,30,1,22.4,38,103,17,36.4,36.5,19.3,69,7860,1,8525,75.6,0.99,7.77,62.0,1
311,37,30,1,23.32,39,167,0,27.1,36.4,19.9,64,7278,1,8445,74.5,0.96,7.0,62.0,1
311,38,30,1,22.93,28,167,114,32.5,33.7,20.0,69,10732,1,9239,75.2,0.99,7.6,62.6,1
312,14,23,0,22.4,12,32,118,67.0,31.1,16.3,65,7011,1,9420,76.5,0.51,7.4,77.7,0
312,15,23,0,21.89,38,32,0,68.5,39.1,17.6,61,5599,1,9339,76.5,0.46,6.81,77.6,0
312,16,23,0,22.14,44,73,74,53.5,27.0,16.1,64,6468,1,8423,77.5,0.49,7.41,77.3,1
312,17,23,0,22.04,28,67,0,68.9,33.9,15.8,61,4310,1,8384,78.8,0.48,6.34,77.0,0
312,18,23,0,22.88,44,37,0,47.2,36.2,16.5,64,5725,1,8587,77.8,0.49,7.86,76.9,1
312,20,23,0,22.07,39,14,0,46.7,34.0,17.3,62,4963,1,7781,73.3,0.37,7.61,68.2,1
312,21,23,0,21.48,12,27,0,48.6,35.5,15.8,62,6013,1,7574,73.4,0.33,6.84,68.2,1
312,22,23,0,21.75,55,34,0,62.7,34.3,17.0,64,5621,1,6580,72.3,0.28,6.18,68.2,0
312,23,23,0,21.96,7,55,24,45.6,34.0,17.0,65,4973,1,7286,68.9,0.37,7.93,67.6,0
312,24,23,0,22.43,36,27,11,62.2,36.0,17.4,66,6425,1,7365,69.0,0.27,6.62,68.1,1
312,26,23,0,22.5,40,67,0,51.8,37.4,16.8,64,5988,1,6299,69.7,0.36,7.44,78.0,1
312,27,23,0,22.27,20,68,68,61.3,34.1,17.9,65,4820,1,6589,70.7,0.32,8.2,61.8,0
312,28,23,0,21.6,18,22,120,53.2,32.8,17.0,67,7745,1,6718,71.1,0.25,6.97,61.4,1
312,29,23,0,21.94,43,66,0,47.5,41.2,16.4,65,6621,1,6698,69.8,0.28,6.66,61.1,0
312,30,23,0,22.83,58,50,49,60.6,31.2,16.8,67,11300,1,6636,69.7,0.29,7.15,62.4,1
312,31,23,0,21.57,7,27,0,51.9,36.0,17.1,63,5958,1,6756,68.6,0.31,7.25,63.5,1
312,34,23,0,21.93,26,89,20,45.8,32.1,16.8,62,4406,1,6879,70.5,0.32,7.07,67.5,0
312,35,23,0,22.58,47,63,0,54.0,36.9,17.2,63,4678,1,7198,70.4,0.36,7.06,66.7,1
312,36,23,0,22.01,31,47,0,55.7,37.0,17.2,64,4869,1,6827,72.2,0.35,6.95,67.3,1
312,37,23,0,22.25,28,73,120,66.9,26.7,16.0,64,6550,1,6077,75.1,0.29,7.16,67.9,0
312,38,23,0,21.73,0,43,0,52.2,32.4,17.7,66,5035,1,5973,75.1,0.35,7.73,67.9,1
313,14,29,0,21.42,34,62,62,18.3,45.2,23.3,60,5777,0,6224,71.0,0.71,7.37,79.3,1
313,15,29,0,21.47,21,77,29,23.0,45.6,23.7,58,4788,0,6265,70.0,0.68,7.91,79.4,1
313,16,29,0,21.31,27,98,95,23.7,41.7,23.2,61,11381,0,5992,70.7,0.65,7.43,79.4,0
313,17,29,0,21.3,35,92,9,19.1,39.3,23.8,56,5250,0,6499,69.4,0.63,7.88,79.9,1
313,18,29,0,21.47,44,61,0,21.4,42.8,23.7,61,5949,0,6986,69.0,0.57,7.12,79.9,1
313,20,29,0,22.65,29,83,70,22.5,42.7,24.3,58,5970,0,6366,70.0,0.59,6.43,68.0,0
313,21,29,0,22.44,40,120,0,26.2,34.6,23.1,64,7113,0,6447,69.8,0.68,6.74,68.7,1
313,22,29,0,21.32,35,114,0,5.8,47.5,24.0,62,4508,0,6659,70.3,0.76,7.64,67.4,1
313,23,29,0,22.4,41,90,0,16.8,42.9,23.2,61,8831,0,6606,69.7,0.71,6.72,67.4,0
313,24,29,0,21.84,33,93,17,2.5,42.6,21.8,62,9782,0,6592,70.4,0.74,7.42,66.8,1
313,25,29,0,21.2,66,95,16,20.8,41.2,23.4,62,5297,0,6360,70.4,0.7,7.55,67.4,0
313,27,29,0,21.39,20,87,0,21.9,43.5,21.7,60,4553,1,7389,77.5,0.74,7.91,66.5,0
313,28,29,0,20.86,14,53,76,17.9,39.5,23.1,56,6825,1,7776,77.5,0.7,8.24,65.8,1
313,29,29,0,21.8,49,58,62,7.7,38.6,23.1,57,7384,1,7367,77.1,0.64,7.63,65.8,1
313,30,29,0,20.97,31,91,0,12.5,43.8,23.2,55,7026,1,7540,77.0,0.66,7.35,66.5,1
313,31,29,0,21.45,18,83,0,16.4,33.6,22.1,56,4530,1,7816,75.2,0.67,6.99,66.4,1
313,33,29,0,22.53,37,56,28,7.3,45.5,23.0,59,5962,1,8028,66.8,0.65,7.43,76.1,1
313,34,29,0,21.9,48,76,110,37.3,40.6,23.3,61,8094,1,8189,65.7,0.69,7.59,72.4,1
313,35,29,0,21.73,42,71,30,15.8,35.8,22.3,56,7851,1,8312,65.9,0.61,7.65,72.9,1
313,36,29,0,21.48,0,91,0,10.1,41.3,22.8,61,6915,0,8267,66.0,0.54,7.54,74.0,1
313,37,29,0,22.6,46,95,93,6.6,36.2,22.5,56,8037,0,8213,66.2,0.55,6.92,74.0,1
313,38,29,0,22.22,19,85,0,29.7,41.5,22.9,61,6054,0,8262,65.8,0.54,7.17,75.5,1
314,14,26,2,24.38,30,94,120,46.6,25.5,22.5,60,9801,2,12036,52.5,1.43,6.09,63.4,0
314,15,26,2,24.23,58,98,72,63.7,28.3,23.6,63,6918,2,12787,56.3,1.43,5.78,65.0,1
314,16,26,2,23.42,74,132,87,41.5,30.6,23.7,60,5236,2,14315,56.7,1.46,6.75,67.0,0
314,17,26,2,23.04,51,107,33,48.1,29.5,24.1,61,7422,2,14689,55.7,1.43,6.88,67.6,1
314,20,26,2,23.33,31,57,51,58.1,33.0,24.1,58,13880,2,14680,55.8,1.38,6.69,73.7,1
314,21,26,2,24.74,34,7,16,42.5,29.5,23.7,57,7852,2,13144,54.5,1.31,5.4,71.9,0
314,22,26,2,23.67,37,140,0,47.2,28.8,24.6,61,4995,2,11636,54.5,1.29,5.84,70.9,0
314,23,26,2,25.21,54,174,40,50.9,27.3,23.6,65,9673,2,11206,53.6,1.29,4.62,68.2,0
314,24,26,2,22.91,89,147,84,72.1,29.3,23.2,65,10942,2,11939,54.1,1.38,6.92,68.1,0
314,27,26,2,24.08,23,59,107,59.6,26.3,23.4,58,10207,2,10984,69.0,1.45,6.27,29.4,0
314,28,26,2,23.64,64,61,0,40.9,28.1,24.7,58,11104,2,11943,69.0,1.39,6.27,29.4,0
314,29,26,2,23.16,66,88,120,55.0,29.7,23.6,59,10183,2,10678,68.6,1.37,7.09,31.0,1
314,30,26,2,24.63,39,90,0,62.1,34.7,23.9,59,6304,2,9122,67.9,1.28,5.21,32.5,0
314,31,26,2,24.42,60,121,37,45.8,23.2,22.9,65,5554,2,9509,68.4,1.39,5.65,32.5,0
314,33,26,2,23.16,55,22,37,38.5,25.4,24.6,58,8428,2,10659,53.7,1.43,7.37,41.9,1
314,34,26,2,23.78,36,48,120,58.1,34.7,24.7,56,8508,2,10533,55.2,1.4,6.25,36.4,0
314,35,26,2,25.41,40,120,62,59.4,31.4,24.2,60,12300,2,10573,55.7,1.43,4.6,37.2,0
314,36,26,2,25.76,37,170,54,53.7,26.2,24.7,66,6759,2,12080,55.4,1.49,4.16,35.3,0
314,37,26,2,24.95,45,175,51,53.1,31.3,24.8,63,6328,2,13715,56.2,1.61,4.96,35.9,0
314,38,26,2,24.43,54,133,36,57.8,32.6,25.0,68,8225,2,14114,56.2,1.58,5.35,34.6,0
315,14,40,0,24.13,68,46,92,40.6,33.7,20.1,59,8639,0,6049,60.6,0.32,5.84,79.5,1
315,15,40,0,22.9,87,39,120,52.5,30.5,20.0,59,8601,0,6715,59.2,0.42,7.15,79.1,1
315,16,40,0,22.61,72,81,0,37.2,29.8,20.0,61,11935,0,6957,58.8,0.41,7.1,78.7,1
315,17,40,0,22.72,79,39,0,42.1,28.3,19.2,60,4938,0,8645,59.3,0.46,7.17,78.4,0
315,19,40,0,23.09,86,45,120,19.8,25.1,19.5,56,9124,1,7589,59.4,0.46,8.15,79.6,1
315,20,40,0,22.97,70,37,0,35.4,26.3,20.4,56,10191,1,7667,58.5,0.46,6.92,83.6,1
315,21,40,0,21.56,70,20,90,34.0,22.8,19.2,60,11427,1,7629,62.8,0.46,7.5,84.2,1
315,22,40,0,21.56,47,51,0,35.2,30.0,19.4,58,10886,1,7855,61.5,0.51,7.69,84.2,1
315,23,40,0,22.65,73,88,63,43.2,26.5,19.6,57,7814,1,7407,63.8,0.5,7.28,83.6,1
315,24,40,0,24.02,66,97,86,47.2,23.0,19.1,58,13035,0,7345,63.8,0.54,6.19,83.6,1
315,27,40,0,21.17,80,12,0,29.2,32.3,19.5,57,6662,0,7729,68.8,0.52,6.92,70.8,0
315,28,40,0,22.29,69,56,33,40.4,29.7,19.0,57,7829,0,7678,63.3,0.56,7.43,70.8,1
315,29,40,0,22.59,85,75,0,50.9,30.4,20.0,58,8530,0,7019,65.6,0.45,7.29,70.8,1
315,30,40,0,20.84,46,30,81,35.1,23.9,19.1,56,9948,0,6874,66.0,0.44,7.62,70.2,1
315,31,40,0,23.2,90,35,42,48.9,31.0,18.4,61,9513,0,5137,61.6,0.4,6.52,70.2,0
315,32,40,0,22.23,97,84,0,40.5,28.6,18.3,63,9759,0,5211,61.3,0.45,7.25,70.2,0
315,34,40,0,22.99,79,54,14,50.5,29.4,20.2,58,8684,0,5447,62.6,0.46,6.81,58.6,1
315,35,40,0,22.32,81,92,0,41.7,21.3,18.3,60,7680,0,5395,62.7,0.47,7.18,58.6,1
